text,label
5 babies from an Illinois daycare now have the measles. BABIES! This is why anti-vaccine nonsense is so dangerous.,1
Large measles outbreak in Arizona likely aided by vaccine refusal:,1
"My daily reminder: The Panic Virus, my book on the anti-vaccine movement MMR controversy, on sale for $3:",1
People near Portland aren't vaccinating babies. Health officials just declared a measles emergency. Measles is highly con,1
Good morning Semper Fidelis - Ive received both doses of the MMR vaccine. Grateful to have turned out not dead of me,1
"Measles outbreaks are on the rise across the globe, as well. Ukraine is having a particularly hard time with it. The more hosts measles has, the more chances it has to mutate, and potentially develop immunity to existing vaccines. Get your damn shots, people.",1
Some Boulder County parents reconsider no-vax stance after measles outbreak via,1
"if there are excess MMR available, please send them to Japan... Measles outbreaks + vaccine shortage there",1
Anti-vaccine book tells kids to embrace measles,1
Protect your child from measles by getting them both doses of the MMR vaccine.,1
"Vaccines have been so effective at preventing measles, mumps, rubella, polio, tetanus, and chicken pox that we hardly ever se",1
100+ cases of the highly contagious measles in the US this year. Vaccination is critical:,1
"Why measles vaccination must be mandatory, by via",1
Q: Are kids at higher risk for developing autism more likely to develop it after getting the MMR vaccine? A: No.,1
Anti-vaccine activists spark a states worst measles outbreak in decades,1
Measles: Third MMR Shot Vaccine Exemption Ban,1
Please protect your children from the measles. Vaccines save lives. Talk to your doctor today about all the facts!! Vaccin,1
Getting the measles vaccine is much safer than getting the measles infection. AAP info on MMR safety,1
read my latest blog about the measles vaccine vaccineswork provax,1
"Also, because you have the ""NMD"" behind your name and push this anti-vaxx ""choice"" garbage, you are just as culpable (if not more so) as non vaccinating parents, for the measles outbreak in our country.",1
"This remains my biggest pet peeve. Get vaccines. Vaccinate your kids. If you've ever seen measles, or mumps, or polio and",1
"270+ people across US, mostly kids infected by very contagious sometimes deadly pathogen measles in ongoin outbreaks sin",1
Vaccine hesitancy has resulted in a recent surge in measles outbreaks across the country. Providers need to reinforce t,1
"Not sure of your measles vax status? If you cant find your vax records, another MMR vaccination wont harm you:",1
"Vaccines have been so successful that until recently, Americans have lived without fear of getting measles, Polio or Rubella",1
The Measles Vaccine DOES NOT cause autism. Know your MMR status and get vaccinated! MayoClinicRadio,1
"""The irony ... is that the MMR vaccine has been preventing autism ... by protecting pregnant women from rubella.""",1
Read Roald Dahls touching letter on the death of his daughter Olivia the importance of the measles vaccine.,1
"Can't wait for the measles, mumps, and polio outbreaks.",1
"Misinformation. Pro-lifers are told that the MMR vaccine comes from aborted babies. Whole truth: 2, from the 1960s",1
Anti-Vax parents hold measles party for other non vaccinated children reddit,1
"Christie breaks with Obama over measles vaccine, calls for balance",1
"As measles cases erupt in 14 states, Maine health officials ramp up vaccination efforts.",1
"Measles virus spreads fast when vaccination rates dip below 90%, in fact, measles is ~10 times more contagious than Ebola. publichealth",1
I can't believe that there's a measles outbreak in Minnesota in 2017 b/c of anti-vaccine truthers. We had eliminated measles fro,1
CDC urges measles vaccinations amid nationwide outbreak; 100 cases confirmed so far,1
Lasker awards celebrated measles vaccination scientists 33 yrs ago ( yet doctors are still,1
"VaccinesWork: For the first time in history, annual deaths from measles have fallen below 100,000 worldwide.",1
"A major new study confirms the MMR vaccine for measles, mumps and rubella has no link to autism. Researchers from Denmark follo",1
".@AlanEggleston No. MS has 99.7% vaccination rate no measles. If parents can't afford, state covers it. As they should.",1
A discredited vaccine studys continued impact on public health: on MMR scares:,1
"MMR vaccine does not cause autism, another study confirms - CNN",1
"A major new study confirms the MMR vaccine for measles, mumps and rubella has no link to autism. Researchers from Denmark follo",1
"fuck, if only we'd come up with a vaccine for measles and some dumb rich white ladies hadn't decided that Jenny McCarth",1
more people have adverse reactions to aspirin than the measles vaccine. VaccinateYourKids,1
Tragic - vaccine preventable measles outbreak kills 40 in Myanmar,1
"Actually most GOP are NOT outraged over measles either, since they don't comprehend the science behind vaccinations",1
"The measles death toll is climbing inside Venezuela with more reports like this, of babies dying in hospitals. The ba",1
"Ignorance and unbelievable selfishness combine to put millions, mostly kids, at risk.U.S. measles cases mount as anti-vacci",1
"Quick, someone get this puppy a vaccine; it has measles!",1
"Parenting is hard enough w/o inviting the return of measles, mumps, rubella, polio. vaccineswork Sadly, so does",1
"HB 1638, which would remove the personal exemption for the combined measles, mumps and rubella vaccine _ has its first pub",1
100+ cases of the highly contagious measles in the US this year. Vaccination is critical:,1
How effective is vaccine against measles? 1 MMR vax dose is ~93% effective at preventing measles if exposed; 2 doses are ~97%,1
"A 30% increase in measles 2016-2017 due in part to voluntary non-vaccination. Amid Spike In Measles Cases, Health Officia",1
I can't believe that there's a measles outbreak in Minnesota in 2017 b/c of anti-vaccine truthers. We had eliminated measles fro,1
Vaccination against measles is crucial to avoid outbreaks like the ones hitting Europe the U.S. Even more important be,1
Just found out there was a confirmed measles case at my sons daycare. Wanna know who cant get the MMR vaccine? My so,1
Circulating rumor claims the MMR vaccine is more dangerous than measles: vaccineswork,1
"peppermint oil, tea tree oil, the actual measles vaccine, and lavender oil",1
"There have been large outbreaks of measles across Europe this summer. Romania, Greece, France and Italy have all seen an increase",1
"""The irony ... is that the MMR vaccine has been preventing autism ... by protecting pregnant women from rubella.""",1
"fuck, if only we'd come up with a vaccine for measles and some dumb rich white ladies hadn't decided that Jenny McCarth",1
5 minutes after my first baby was born they came in with a measles vaccine. For me. I did not have the antibodies in my blood work. Herd immunity saved my son from harmful illness. Please vaccinate. And do not send your child to a day care or school who does not require 100% vac,1
"Vaccine myths: Can the measles vaccine ""shed"" to infect others? No, here's why,",1
"My daily reminder: The Panic Virus, my book on the anti-vaccine movement MMR controversy, on sale for $3:",1
"fuck, if only we'd come up with a vaccine for measles and some dumb rich white ladies hadn't decided that Jenny McCarth",1
Yet ANOTHER Massive Study Shows There Is No Link Between The MMR Vaccine And Autism //,1
"fuck, if only we'd come up with a vaccine for measles and some dumb rich white ladies hadn't decided that Jenny McCarth",1
I think I may go get a booster vaccine against measles. My parents confirmed I never got a second shot because we were living overseas.,1
New York is having our worst measles outbreak in two decades. Most cases had not received both recommended doses of th,1
"Measles Fact Sheet for Parents | CDC via This is not choice-shaming. These are facts. Measles-Mumps-Rubella (MMR) vaccine, like other vaccines, do not cause autism.",1
Update: Unvaccinated kid attended school while contagious with measles. 43% kindergartners up-to-date on vax there: htt,1
"I'm bringing measles back/ Them doctors they don't know jack/ My kid is special, must be the vaxx/ Read an article writt",1
"A measles outbreak in Minnesota could have been prevented with vaccines, health officials say",1
GOP Chris Christie's pandering shout out to the anti-vaxx crowd makes me wonder: how many measles would it take to cov,1
"The devastating impact of vaccine deniers, in one measles chart InsightOut",1
"I'm talking about the full MMR vaccine, what's stopping people who missed out on it getting it later in life. If you missed it as a kid, it's not only mumps you're in danger of contracting, it's all three. So get the vaccine for all three is surely the way to go.",1
"fuck, if only we'd come up with a vaccine for measles and some dumb rich white ladies hadn't decided that Jenny McCarth",1
Anti-vaccine activists spark a states worst measles outbreak in decades,1
more people have adverse reactions to aspirin than the measles vaccine. VaccinateYourKids,1
Frances two-dose MMR vaccination rates well below 95% herd immunity threshold. Consequences? Rising measles cases and,1
"If this were in my library, yes, I'd withdraw it. GTFOH | Anti-vaccine book tells kids to embrace measles",1
"Unsure of your measles vax status? Talk w/ Dr. If you cant find records of immunity, another vax wont harm you.",1
"Anti-vaccine megachurch hit with measles epidemic, now offering freevaccinations via",1
My son received his MMR Vaccine today and I'm glad he did via,1
More than 50% of recent measles cases in the United States occurred in children whose parents refused vaccination,1
Powerful picture This is what measles is. It can be prevented with vaccination. via,1
My dad had the measles when he was a kid resulting in hearing loss in one ear. Had there been a vaccine-he would prob not have hearing loss.,1
"""While America in measles outbreak, House votes to eliminate ACA free access to measles vaccines""",1
Five babies too young for vaccination have contracted measles at a Day Care in suburbs Chicago. There is NO DEBATE Vacci,1
"Vaccines have been so effective at preventing measles, mumps, rubella, polio, tetanus, and chicken pox that we hardly ever se",1
"Honduras declared an emergency over Mumps, which means they likely have measles too. That was last September, right bef",1
Ariz. links largest US measles outbreak to workers at federal immigration center who refuse vaccination.,1
Another Study Shows No Link Between MMR Vaccine and Autism,1
Christian doc offers a moral calculus by which abortion opponents can choose the measles vaccine in good conscience.,1
"""Studies have shown that out of 100,000 children, zero of these children got autism from the MMR Vaccine"" NO FUCKING SHIT.",1
"We will be holding a measles, mumps, rubella (MMR) vaccine clinic on Thursday, 10/11 from 4:30-6:30 pm at the Spring Valley",1
"I can't leave my dog at daycare without a bortadella shot, but I can take a kid to school without a measles vaccine? AntiV",1
Even as measles are coming back in Italy and parts of the US due to anti-vax sentiment.,1
"It's some child in DC spreading measles smh, that's deadly for infants. If you don't want to vaccine your child keep th",1
vaccine refusers bank on measles being rare in US... while all but ensuring the opposite.,1
"Another recent study showed no link between the measles, mumps and rubella vaccine and autism. We talked to experts at Ru",1
"I know youre a republican, but do you truly think that antibiotics treat ot cure measles-or any other virus?????",1
Oregon measles outbreak sees vaccination rates soar || Via Independent,1
UN report says vaccine hesitancy helped spark worldwide spike in measles cases last year || Via: TheHill,1
Why measles is so deadly and vaccination so important | Via: Deutsche Welle,1
"Someone was arguing that ""China had an outbreak of measles despite a 99% vaccination rate."" Do you. Do you fucking realiz",1
I've never been one to really have an opinion on the vaccination debate but this measles thing has me real pissed off! !!,1
MMR vaccine is safe and effective. Vaccination is the best protection against measles.,1
"Anti-vaccine megachurch hit with measles epidemic, now offering freevaccinations via",1
"""You should get your kids vaccinated. It's good for them."" -President Obama talks to about measles vaccine.",1
UN report says anti-vaccination movement helped spark worldwide spike in measles cases,1
NEW Anti-Vaccine groups are running ads on Facebook targeting women in measles stricken states. The spots have been viewed,1
"I asked mom if we all had our measles vaccine she found mine/Taha's record but not yours.. So.. Sorry, bro.. it'",1
Thanks the anti-vaccination crowd. 5 babies in Chicago now have the measles.,1
"CNN: Anti-vaccine doctor Jack Wolfson goes silent ~ said measles ""benign""...among other idiotic thin",1
"fuck, if only we'd come up with a vaccine for measles and some dumb rich white ladies hadn't decided that Jenny McCarth",1
"The measles, mumps, and rubella vaccine does not increase the risk of autism and does not trigger autism in children who are at ri",1
Andrew Wakefield is best known for spreading the myth that the MMR vaccine can cause autism. He lost his medical l,1
"A measles outbreak in New York has people in fear, not just of the disease, but of the Orthodox Jews, who are incorrect",1
Attn Parents! more ppl have adverse reactions to aspirin than measles vaccine. VaccinateYourKids,1
"fuck, if only we'd come up with a vaccine for measles and some dumb rich white ladies hadn't decided that Jenny McCarth",1
6 Reasons Why Doctors Are So Afraid of Measles (Note: The measles vaccine is extremely safe and desp... -,1
"Anti-vaccine megachurch hit with measles epidemic, now offering freevaccinations via",1
So people from countries who dont vaccinate against measles brought me,1
Just found out there was a confirmed measles case at my sons daycare. Wanna know who cant get the MMR vaccine? My so,1
CDC urges measles vaccinations amid nationwide outbreak. Experts to answer your questions 7pE on Use VaccineQs http,1
Infectious Diseases A-Z: Decline in measles vaccine would triple cases,1
School leaders are looking at what they can do to improve measles vaccination numbers.,1
MMR vaccine is wildly effective MMR vaccine is safe MMR vaccine is given at 12 months again at 4 years. But 2nd do,1
"It's a smarter choice to vaccinate. Measles is preventable w 1 of most effective vaccines (MMR) - after 2 shots,",1
"Vaccines have been so effective at preventing measles, mumps, rubella, polio, tetanus, and chicken pox that we hardly ever se",1
A comprehensive new study finds no association whatsoever between measles vaccine and autism,1
"And the deadly consequences are measles, rubella, mumps, pertussis, and tetanus -- none of which anyone needs. Get vaccines",1
"When the measles vaccine was first introduced, childhood deaths from all infectious diseases dropped suddenly.",1
"Oh, look...a long term study of over 650,000 kids that shows there is no link between the MMR vax and autism! Maybe anti-vaxxe",1
Circulating rumor claims the MMR vaccine is more dangerous than measles: vaccineswork,1
Health crisis at the border: multiple diseases are coming with migrants into America. Were also seeing a measles resu,1
"""Only 50.4 percent of the private school's 232 students have had the measles vaccination."" 50%!!! Jesus. HT",1
"Wondering about the measles vaccine and autism? Here are the results of a 10-year study of over 600,000 children.",1
.@MomItForward Agreed! You can also sign our petition to tell to increase global measles vaccine funding:,1
Wakefield is an utter disgrace - still peddling his lies about MMR and autism. MMR is safe and effective - that is,1
"**URGENT TRAVEL ADVISORY** Travelling to Romania, Italy and Germany this Christmas? Ensure your MMR vaccination is",1
"A study of more than 600,000 children in Denmark has found that the vaccine for measles, mumps and rubella does not inc",1
Mesa Fire Dept. gives out free measles vaccines: The CDC says there have been 20 new cases of measles confirme... http,1
There would not be all this talk of vaccinations if obama had not allowed measles into the country in the first place wit,1
"Prompted by the measles outbreak in Oregon and Washington, Sens. and have written a bipartisa",1
NEW: CDC now recommends babies between 6 and 12 months can get MMR vaccine if traveling internationally. FOX35 health,1
Disgraced antiMMR vaccine doctor Andrew Wakefield gets invitation to university in London -,1
AMERICANS are bringing measles in the country into pockets of poor vaccination. Them the facts. L,1
SaturdayThoughts SaturdayThoughts congratulations parents youre responsible for the measles outbreak. Are you anti-VAX ors appare,1
Aspirin is more dangerous than the measles vaccine. VaccinateYourKids,1
"Due to the anti-vaccine campaign, there were about 25000 more deaths worldwide from measles last year than the year before.",1
"The measles, mumps, and rubella vaccine does not increase the risk of autism and does not trigger autism in children who are at ri",1
"because I'm all about that vax, 'bout that vax, no measles",1
Not giving your child a chicken pox or measles vaccine? That seems like a rash decision.,1
Its too bad our only defense against measles is a safe and highly effective vaccine,1
"Between 2000 2013, measles vaccination prevented 15.6 million deaths. measles VaccinesWork",1
"Unsure of your measles vax status? Talk w/ Dr. If you cant find records of immunity, another vax wont harm you.",1
it's great because their children as safe from life threatening illnesses thanks to the MMR vaccine,1
France to make vaccination mandatory from 2018 as it is 'unacceptable children are still dying of measles' | Good!,1
GTFOH. Deranged anti-vaccine book advises kids to embrace measles,1
"If vaccine rates continue to fall in the United States, not only measles but also diphtheria, mumps whooping cough c",1
". GOP pols blame ""illegl immigrnts"" frm Americas 4 measles but Mexico, Guatemala etc all have vax rates thn US ht",1
Anti-vaccine activists spark a states worst measles outbreak in decades,1
"Anti-vaccine megachurch hit with measles epidemic, now offering freevaccinations via",1
Vaccinations have helped defeat rubella in the Americas. That MMR vaccine also could help wipe out measles.,1
Why measles is so deadly and vaccination so important || Via Deutsche Welle,1
"In 2014, Trump tweeted this anti-vaccine LIE. Before vaccines in the 1960s, measles killed millions globally 500 in the US every year. Measles causes encephalitis; in pregnant women, causes deaf-blindness in the baby. NOT autism. How could this ignorant man be",1
AskPharrell did you get a measles vaccine,1
Just checked with my doc and pharm to make sure I am up to date on my MMR vaccine!,1
"Minnesota is experiencing its worst measles outbreak in 30 years, and anti-vaccine activists play with fire. | OP",1
"Measles was effectively eradicated in the United States by 2000. Unfortunately, the anti-vaxx propaganda against MMR vaccine",1
To those like me born before 1978: looks like we need to get our measles vaccination AGAIN,1
A big hit to the vaccine advocacy was the FRAUDULENT paper linking the MMR vaccine to autism. It took 12 years to fully retract,1
Circulating rumor claims the MMR vaccine is more dangerous than measles: vaccineswork,1
"The devastating impact of vaccine deniers, in one measles chart",1
My daughter is about to get her measles vaccination - does the Autism kick in right away or does it take a few hours?,1
VaccinesWork only when we vaccinate ourselves our children - New Yorks Orthodox Jewish community is battling measle,1
Anti-vaccine activists spark a states worst measles outbreak in decades,1
CDC urges measles vaccinations amid nationwide outbreak. Experts to answer your questions 7pE on Use VaccineQs http,1
"Let's see... uninsured people dying of curable diseases, robber barons AND the return of measles outbreaks? Wow, we",1
"fuck, if only we'd come up with a vaccine for measles and some dumb rich white ladies hadn't decided that Jenny McCarth",1
"Are you f#cking kidding me? MT Christie breaks with Obama over measles vaccine, calls for 'balance'",1
"My aunt, who I never got to meet, died of polio in 1948 at age 7. I preach the gospel of vaccines because polio and other infectious&amp; deadly diseases have been eradicated due to vaccines. Myths about the MMR are false due to proven scientific evidence.",1
Andrew Wakefield and anti-vaccine propaganda trigger the worst measles outbreak in MN in decades.,1
"Study Of 95,727 Kids Re-Confirms That MMR Vaccine Not Linked To Autism",1
Anti-vaccine activists love to claim in social media that diseases like measles and chickenpox are trivial. Bookmark th,1
"Despite measles outbreak, anti-vaccine activists in Minnesota refuse to back down",1
Just found out there was a confirmed measles case at my sons daycare. Wanna know who cant get the MMR vaccine? My so,1
Anti-vaccine activists trigger potential public-health catastrophe in Pacific northwest as measles outbreak threatens t,1
"Oh great, stupid wants to bring back polio, smallpox, measles, mumps... Trump boosts anti-vaccine movement Impeach http",1
Deranged anti-vaccine book advises kids to embrace measles,1
"Children who have received the measles, mumps, and rubella vaccine (MMR) were 7% less likely to develop autism than thos",1
Why imply possible MMR vaccination failure in (Mullins) case that is not confirmed? Only symptom reported was fever.,1
"A major new study confirms the MMR vaccine for measles, mumps and rubella has no link to autism. Researchers from Denmark follo",1
"Feeling strange, Mr. Bond? That's because I've laced your martini with the measles vaccine, you're now autistic.",1
"""France to make vaccination mandatory from 2018 as it is unacceptable children are still dying of measles""",1
"fuck, if only we'd come up with a vaccine for measles and some dumb rich white ladies hadn't decided that Jenny McCarth",1
"This son of anti-vaxers got the measles. Now, he has a message for the world. - CNN Let me boil it down for you-vaccinate y",1
Greece makes measles vaccination appeal amid European spike,1
"Gov Christie, who put healthy nurse under tent-arrest b/c she treated Ebola patients, says measles vaxx should be a ""choi",1
A great list of measles resources and sound advice from our friendly neighborhood Love this: immunize,1
It only takes a 5% decrease in measles vaccination rates to *triple* the number of kids who get infected in the U.S. http,1
"ICYMI, there's an outbreak of measles ongoing in Minnesota right now the context is honestly devastating (1/N):",1
6 Dangerous Anti-Vaccination Arguments That Need To Be Shut Down via measles,1
Protect your child from measles by getting them both doses of the MMR vaccine.,1
"Pre-vaccination, 450 people died annually from measles. It was eliminated in the US in 2000. History must not repeat itself.",1
"fuck, if only we'd come up with a vaccine for measles and some dumb rich white ladies hadn't decided that Jenny McCarth",1
"Measles activity has spiked in our neighboring counties. As of today, no confirmed cases of measles have been reported",1
5/6 Although routine childhood vaccination for measles remains high in the United States (greater than 91 percent for,1
"My youngest daughter has Autism. She never received her MMR due to an egg allergy. She is living proof that vaccinations did not cause it. If she could have, she would have most definitely had her shots.",1
You can't make this up... and I'm from this place. measlesoutbreak Vaccination,1
My son has autism. He had issues from birth before one vaccine was administered. He had issues before his first MMR was adm,1
During a 1983 measles epidemic in Dublin 3 of my child patients who were receiving chemotherapy for curable tumours devel,1
"If a kid dies b/c parents got bogus anti-vax info, are info purveyors liable? on measles outbreak:",1
"fuck, if only we'd come up with a vaccine for measles and some dumb rich white ladies hadn't decided that Jenny McCarth",1
"The measles, mumps, and rubella vaccine does not increase the risk of autism and does not trigger autism in children who are at ri",1
I'm old enough to remember when German measles vax came out. They lined us up in lunchroom and gave everybody one,1
Measles: Make Sure Your Child Is Protected with MMR Vaccine | Features | CDC,1
Good morning Semper Fidelis - Ive received both doses of the MMR vaccine. Grateful to have turned out not dead of me,1
UN report says vaccine hesitancy helped spark worldwide spike in measles cases last year | TheHill measles VaccinesWork,1
"Anti-vaccine megachurch hit with measles epidemic, now offering freevaccinations via",1
"The measles, mumps, and rubella vaccine does not increase the risk of autism and does not trigger autism in children who are at ri",1
"Did you know? Before the MMR vaccine was implemented, there were 20,000 cases of Rubella a year. MayoClinicRadio",1
"Anti-vaccine megachurch hit with measles epidemic, now offering freevaccinations another for",1
"fuck, if only we'd come up with a vaccine for measles and some dumb rich white ladies hadn't decided that Jenny McCarth",1
"A large measles outbreak in NY shows why it's important for children to be vaccinated, reports. note",1
So scary.My baby's too young 4 measles vaccine.This is near me. Sounds like they r doing all they can but still scary h,1
The anti-vaccine truthers have now caused measles to spread through Minnesota.,1
Clinics that condone anti-vax mentality map directly onto measles outbreaks:,1
Today Anthony Fauci of the NIH lied under oath during a congressional hearing. He stated that MMR vaccine does NOT cause e,1
"Texas has seen 11 cases of measles so far this year. Yet in the last two weeks, Texas lawmakers have proposed four measu",1
"Fascinating. The measles vaccine may protect against ""immune system amnesia"":",1
Here are some commonly asked questions about measles and the vaccine that prevents it.,1
"On Sunday, callthemidwife touches on measles. Again. Because back then, people didn't need much evidence about its dang",1
.@michaelcburgess recalls childhood case of measles that predated vaccine,1
"Since measles is still common in many countries, unvaccinated travelers bring measles to the U.S. Protect yourself, you",1
"MT Worried about measles? Check your local school vaccination rate: States added! (16 incl WI, WA, GA)",1
"As someone who was a child before there was a vaccine let me tell you it was no fun to have measles. Protect your children, get them vaccinated VaccinesWork",1
"Kids who got the MMR vaccine were 7% less likely to develop autism than children who didn't get vaccinated, according to",1
VaccinesWork only when we vaccinate ourselves our children and Clark County measles outbreak: 8 things everybody sh,1
I don't get how people don't vaccinate their children. Getting the measles is far worse than the MMR vaccine.,1
Minnesota has largest measles outbreak in 30 years thanks to anti-vaccine activists targeting Somali communities,1
Some Boulder County parents reconsider no-vax stance after measles outbreak via,1
"Anti-vaccine activists waging primordial, cosmic war despite measles backlash:",1
"What do Libya, Russia, China, Zimbabwe, Iran have in common? All higher measles vaccine coverage for 1yr olds than US:http",1
New York State's worst measles outbreak in decades spread through ultra-Orthodox Jewish communities where vaccination rates,1
"Anti-vaccine megachurch hit with measles epidemic, now offering freevaccinations via",1
WWE needs anti-vaccination character who gives a kid in the front row measles like Bret Hart used to give a kid his sunglas,1
I just keep thinking about how there's been an actual STATE OF EMERGENCY declared in WA over measles. You should honestly be,1
Mayo Clinic vaccine expert Dr. Poland explains why the MMR vaccine will never eradicate measles.,1
Hi did you know that 2.6 million people died of measles each year before the introduction of the measles vaccine? Or,1
"Amid measles outbreak, anti-vaccine doctor revels in his notoriety",1
"Obscure disease ""measles"" cripples US city of Seattle, in wartorn Washington province, due to superstitious belief by local",1
"Anti-vaccine megachurch hit with measles epidemic, now offering freevaccinations. Also, love the image, yes?",1
There are 113 countries in the world with better measles vaccination rates than the U.S.,1
Learn more about MMR vaccine: MayoClinicRadio,1
Infectious Diseases A-Z: Decline in measles vaccine would triple cases,1
Delaying your babys MMR vaccine is like seeing how far you can drive before buckling your seat belt MeaslesTruth,1
"The wife of a top Trump WH official went on an unhinged anti-vaccination Twitter rant, suggesting that the deadly measle",1
"Vaccination is best protection against measles, flu ensures SF neighbors, schools, families entire City stays healthy",1
"PREACH. Autism isn't nearly as debilitating as polio or the measles, and there's absolutely nothing wrong with your child being autistic. Besides, VACCINES DON'T CAUSE AUTISM",1
"Top Trump official's wife goes on pro-measles, anti-vax rant: ""Bring back our ChildhoodDiseases... they keep you health",1
"Anti-vaccine activists waging 'primordial, cosmic war' despite measles backlash: As cases spike and despite th...",1
"Yes, science is ""very certain"" that the measles vaccine doesn't cause autism.",1
My one year old got her measles vaccine today. I'm thrilled! Thank you modern medicine!,1
"Had a good chat about the frustrating rise of measles, a vaccine-peventable infection, making an unwelcome comeback just bec",1
"If vaccine rates continue to fall in the United States, not only measles but also diphtheria, mumps whooping cough c",1
Protect your child from measles by getting them both doses of the MMR vaccine.,1
"As poor countries improve their vaccination rates for measles, rich countries are faltering",1
Have you been vaccinated? Stop fussing over measles vaccination rates. Start worrying about flu shots.,1
Another study finds no link between autism and measles vaccine,1
Another study finds no link between autism and measles vaccine,1
"Anti-vaccine megachurch hit with measles epidemic, now offering freevaccinations via",1
"My daily reminder: The Panic Virus, my book on the anti-vaccine movement MMR controversy, on sale for $3:",1
JUST IN: Another study confirms measles vaccine does not cause autism,1
Outbreak of measles in Romania killed 17 infected 1000s more due to anti-vaccination campaigns poverty Vaccines,1
Frances two-dose MMR vaccination rates well below 95% herd immunity threshold. Consequences? Rising measles cases and,1
"Anti-vaccine megachurch hit with measles epidemic, now offering freevaccinations via",1
Washington declares public health emergency as measles hits anti-vaccination community,1
Why we need high vaccination rates to fight measles,1
Washington declares public health emergency as measles hits anti-vaccination community,1
"What is truly maddening about this is that kids can be rendered permanently disabled by diseases prevented by vaccines. ( polio, measles, etc)",1
"moo, have you had the MMR vaccine? I think you might have =D",1
'Don't you...give measles to me.' 'As you walk on by...will you get a vaccine?' RuinAn80sSong,1
"fuck, if only we'd come up with a vaccine for measles and some dumb rich white ladies hadn't decided that Jenny McCarth",1
Washington has declared a state of emergency as measles continues to spread throughout the state. Our vaccines collection e,1
"fuck, if only we'd come up with a vaccine for measles and some dumb rich white ladies hadn't decided that Jenny McCarth",1
"A case for vaccination against measles- not just about you, but about your community.",1
"Polio, measles, fascism: making America great again.",1
How the measles vaccine halted the spread of measles,1
"fuck, if only we'd come up with a vaccine for measles and some dumb rich white ladies hadn't decided that Jenny McCarth",1
"""You should get your kids vaccinated. It's good for them."" -President Obama talks to about measles vaccine.",1
Arizona links largest current U.S. measles outbreak to workers at federal immigration center who refuse vaccination.,1
And now right-wingers/anti-govt douches will become anti-vaxxers. Obama: Vaccinate kids against measles,1
"fuck, if only we'd come up with a vaccine for measles and some dumb rich white ladies hadn't decided that Jenny McCarth",1
CDC urges measles vaccinations amid nationwide outbreak. Experts to answer your questions 7pE on Use VaccineQs http,1
"Ophelia Dahl: Father Roald Dahl was Vaccine Advocate: Dahl, whose sister died of measles before the vaccine wa...",1
This is a comprehensive study which shows the MMR vaccine does not cause autism. How about we make this go viral?,1
"Hey anti-vaccination nitwits ::&gt; MMR Vaccine and Autism: Yet Again, No Link Exists DieMythDie",1
The measles vaccine is part of a secret government conspiracy to stop people from getting the measles.,1
There's strong evidence confirming that the measles/mumps/rubella (MMR) vaccine is not assc w/ autism in children: h,1
Global measles cases surged about 50% to 2.3 million last year. The anti-vaccine movement has been widely criticized for contri,1
"Unsure of your measles vax status? Talk w/ Dr. If you cant find records of immunity, another vax wont harm you.",1
"Anti-vaccine megachurch hit with measles epidemic, now offering freevaccinations via",1
Researchers: Inadequate vaccination rates fueled recent measles outbreak [The Pump Handle],1
"Vaccination is best protection against measles, flu ensures SF neighbors, schools, families entire City stays healthy",1
Planning to get pregnant? Make sure you get the measles vaccine Learn more:,1
Roald Dahl wrote a touching pro-vaccination letter after his daughter died from measles,1
Get it together people... Ohio's measles vaccination rate among lowest in country,1
I wish these anti-vaxers would spend some time crusading against tangible threats. Give your kid a damned measles shot,1
5 kids at a suburban Chicago day care diagnosed w/ measles. All under 1yo (ie: younger than recommended vax age),1
"MDHHS and have confirmed additional measles cases, bringing the states total to 5 for 2019. Residents need to ensure they are vaccinated. Check potential exposure locations at or visit their clinic on Saturday from 10am to 2pm.",1
"Oh my God, this report on anti-vax parents on BBC news. 30% global spike in measles. A little over 70% of Britons vaccinate",1
"Vaccines have been so effective at preventing measles, mumps, rubella, polio, tetanus, and chicken pox that we hardly ever se",1
"Well, you should because the measles killed 2.6 million people PER YEAR before the vaccine.",1
"A major new study confirms the MMR vaccine for measles, mumps and rubella has no link to autism. Researchers from Denmark follo",1
Id like to share a very important message w/you about the current measles outbreaks in the US. This is a very contagi,1
"From Todd Ackerman (@ChronMed): Amid measles outbreaks, non-vaccination movement grows via",1
"fuck, if only we'd come up with a vaccine for measles and some dumb rich white ladies hadn't decided that Jenny McCarth",1
"Amid measles outbreaks, non-vaccination movement grows in Texas, Houston's Harris County",1
Congratulations Colorado. We're No. 50 -- in measles vaccination rate for kindergarteners. So proud. copolitics,1
"Global deaths from measles: 110,000. Global deaths from measles vaccine: None. If you were wondering if you should vaccinat",1
"Anti-vaccine megachurch hit with measles epidemic, now offering free vaccinations",1
Damn if only there were a vaccine for measles this couldve all been avoided. VACCINATE YOUR FUCKING KIDS AND STOP PUTTI,1
"Although measles vaccination has saved more than 21 million lives since 2000, reported measles cases increased worldwid",1
NYC: Students without measles vaccine not allowed in Brooklyn schools.,1
"Vaccines have been so effective at preventing measles, mumps, rubella, polio, tetanus, and chicken pox that we hardly ever se",1
"Anti-vaccine megachurch hit with measles epidemic, now offering freevaccinations via",1
"""Probably no other routinely used viral vaccine is as effective as the measles vaccine.""",1
New York is having our worst measles outbreak in two decades. Most cases had not received both recommended doses of th,1
"The measles, mumps, and rubella vaccine does not increase the risk of autism and does not trigger autism in children who are at ri",1
